ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result,entry_minute,union_source,union_source_priority,union_source_file,_20,source_variant,total_votes,action_votes,action_score_mean,action_score_max,variant,config_priority,union_config_sources,union_config_max_day,union_config_cooldown,union_config_min_score,union_config_daily_order,selected_by
SPXW,20260424,202604,11:40,700,front_weekly,CALL,0.5668701145688819,0.5668701145688819,0.4130943806138407,0.1467124310537466,-0.1045503552648671,0.1467124310537466,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,700,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1209,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260424,202604,12:25,745,front_weekly,CALL,0.5552227912561261,0.5552227912561261,0.3670655174250689,0.0161461233271653,-0.0727768473311146,0.0161461233271653,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,745,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1210,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260427,202604,10:30,630,zero_dte,CALL,0.1266921275690732,0.1266921275690732,-0.0924187446851624,0.3927007522026118,-0.3,0.3927007522026118,thr0.100_maxdayall,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,956,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260427,202604,11:15,675,front_weekly,CALL,0.0136645274879209,0.0136645274879209,-0.0254057807416596,0.0506180280949342,-0.0777787690861652,0.0506180280949342,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,675,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,939,d80_front,1.0,1.0,0.0136645274879209,0.0136645274879209,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260428,202604,10:35,635,front_weekly,PUT,0.0038565085902213,-0.0122543150994223,0.0175818145007587,-0.0640406972888369,0.0909090369601317,0.0909090369601317,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,635,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,940,d80_front,2.0,2.0,0.0038565085902213,0.0175818145007587,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260428,202604,11:05,665,front_weekly,PUT,-0.0104265150080975,-0.0456930471453104,-0.0104265150080975,-0.1039627280065249,-0.0710019718972992,-0.0710019718972992,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,665,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,941,d65ret,1.0,1.0,-0.0104265150080975,-0.0104265150080975,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260429,202604,11:05,665,front_weekly,CALL,0.6034932330431937,0.6034932330431937,0.4277707757328821,-0.0646437699274528,0.0628487353185967,-0.0646437699274528,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,665,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1213,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260429,202604,10:35,635,front_weekly,CALL,0.5794715949796161,0.5794715949796161,0.4110815900739876,-0.1558265598765071,0.2323707793026581,-0.1558265598765071,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,635,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1212,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260429,202604,12:35,755,front_weekly,CALL,0.5622747148909991,0.5622747148909991,0.4176425602728346,0.1325966744738773,-0.2317505124157718,0.1325966744738773,thr0.550_maxday4,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,755,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1215,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260430,202604,11:05,665,zero_dte,CALL,0.0719904476171956,0.0719904476171956,-0.2999779241809717,0.5,-0.3,0.5,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,665,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,944,d65ret,1.0,1.0,0.0719904476171956,0.0719904476171956,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260430,202604,11:40,700,zero_dte,CALL,0.0512160499083103,0.0512160499083103,-0.2999779241809717,0.5,-0.3,0.5,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,700,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,945,d65ret,1.0,1.0,0.0512160499083103,0.0512160499083103,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260430,202604,12:15,735,front_weekly,PUT,0.013908458168414,-0.0453540793460881,0.013908458168414,0.3211780919526097,-0.3,-0.3,cons_votes1_score0.00_maxday3_cool30_maxside2,202604,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,735,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,946,d80_front,1.0,1.0,0.013908458168414,0.013908458168414,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260501,202605,13:15,795,front_weekly,CALL,0.5279380776188596,0.5279380776188596,0.422432971542008,-0.1355403172045898,0.1498973426050931,-0.1355403172045898,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,795,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1217,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260501,202605,11:55,715,front_weekly,CALL,0.525419713890653,0.525419713890653,0.4477996035072933,-0.1669817297390535,0.1021276952263656,-0.1669817297390535,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,715,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1216,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260501,202605,10:30,630,zero_dte,PUT,0.4696095677253998,-0.2967176086982464,0.4696095677253998,-0.3,0.5,0.5,thr-0.118_maxdayall,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,630,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,959,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260504,202605,10:30,630,front_weekly,CALL,0.6243653716744898,0.6243653716744898,0.3790313029437671,-0.1861288215409605,0.5,-0.1861288215409605,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1218,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260504,202605,11:00,660,front_weekly,CALL,0.5958926896716014,0.5958926896716014,0.3821059759426702,-0.3,0.5,-0.3,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1219,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260504,202605,12:15,735,front_weekly,CALL,0.0081574786179627,0.0081574786179627,-0.0289132767205549,0.0813029037624695,-0.1849091640081051,0.0813029037624695,thr-0.118_maxdayall,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,735,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,967,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260505,202605,10:30,630,front_weekly,CALL,0.5485497985784323,0.5485497985784323,0.331851966098858,0.0269827910058735,-0.0956937799043062,0.0269827910058735,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1220,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260505,202605,11:00,660,front_weekly,CALL,0.524474925649773,0.524474925649773,0.3634759675436976,0.0606556876761015,-0.1084905660377358,0.0606556876761015,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1221,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260505,202605,12:30,750,zero_dte,PUT,0.3498888353985455,-0.1232775006320335,0.3498888353985455,-0.3,-0.3,-0.3,cons_votes1_score0.00_maxday3_cool30_maxside2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,750,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,954,d65ret,1.0,1.0,0.3498888353985455,0.3498888353985455,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260506,202605,11:10,670,front_weekly,CALL,0.5300628810978391,0.5300628810978391,0.3353446898945819,0.0400575339095083,-0.1310507932566061,0.0400575339095083,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,670,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1223,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260506,202605,10:30,630,front_weekly,CALL,0.5204248821739258,0.5204248821739258,0.3761374588902396,0.2525888046032281,-0.3,0.2525888046032281,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1222,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260506,202605,12:00,720,zero_dte,PUT,0.2604285101799371,-0.1459863715920701,0.397908620261541,-0.3,-0.3,-0.3,cons_votes1_score0.00_maxday3_cool30_maxside2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,720,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,956,d65ret,3.0,3.0,0.2604285101799371,0.397908620261541,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260507,202605,12:30,750,front_weekly,PUT,0.0376209516771644,-0.0882739013888683,0.0736437431063903,-0.3,0.5,0.5,cons_votes1_score0.00_maxday3_cool30_maxside2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,750,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,959,d80_front,2.0,2.0,0.0376209516771644,0.0736437431063903,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260507,202605,11:00,660,front_weekly,PUT,0.0093796994846468,-0.0258025461753105,0.0093796994846468,-0.3,0.5,0.5,thr-0.118_maxdayall,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,660,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,986,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260507,202605,12:00,720,front_weekly,PUT,0.0049530230360066,-0.0435060396711192,0.0049530230360066,-0.3,0.5,0.5,thr-0.118_maxdayall,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,720,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,988,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260508,202605,12:45,765,front_weekly,CALL,0.5785941107693535,0.5785941107693535,0.3847777538364761,0.0118624415628421,0.0444444550873883,0.0118624415628421,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,765,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1225,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260508,202605,11:45,705,front_weekly,CALL,0.5397799691520845,0.5397799691520845,0.3774310477675004,0.0549613334320722,-0.0247066559091733,0.0549613334320722,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,705,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1224,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260508,202605,12:00,720,front_weekly,CALL,0.0230636013433119,0.0234563618429539,-0.0449481456074676,0.0190775917962522,-0.0550428880071245,0.0190775917962522,cons_votes1_score0.00_maxday3_cool30_maxside2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front,720,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,962,d80_front,2.0,2.0,0.0230636013433119,0.0234563618429539,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260511,202605,11:20,680,front_weekly,CALL,0.5335063540186878,0.5335063540186878,0.3775766132690521,0.0884589033981544,-0.0730649770509932,0.0884589033981544,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,680,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1227,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260511,202605,10:30,630,front_weekly,CALL,0.5224685348940847,0.5224685348940847,0.3776481617474158,0.0919509106223708,-0.1247165504111511,0.0919509106223708,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1226,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260511,202605,12:00,720,zero_dte,PUT,0.2108589652546291,-0.1619392202212112,0.3311370396806627,-0.3,0.5,0.5,cons_votes1_score0.00_maxday3_cool30_maxside2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret,720,cons_m3s2c30,9,research_papers\JEPA\results\event_option_consensus_streams_full20_2022_2026_v1\cons_v1_md3_ms2_c30\event_option_gate_trades.csv,965,d65ret,3.0,3.0,0.2108589652546291,0.3311370396806627,cons_votes1_score0.00_maxday3_cool30_maxside2,2,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260512,202605,10:30,630,front_weekly,PUT,0.5999914683888461,0.4174851097642117,0.5999914683888461,-0.0444104347679787,0.0827068110064819,0.0827068110064819,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,630,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1228,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260512,202605,11:00,660,front_weekly,PUT,0.5597978866537701,0.4430940948748514,0.5597978866537701,0.0726744153810361,-0.134094602934672,-0.134094602934672,thr0.520_maxday2,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win,660,d65win,2,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d65win\event_option_gate_trades.csv,1229,,,,,,,0,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
SPXW,20260512,202605,12:30,750,front_weekly,PUT,0.020815709744108,-0.0101494614959691,0.020815709744108,0.3204019147814274,-0.3,-0.3,thr-0.118_maxdayall,202605,research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80,750,d80,3,research_papers\JEPA\results\event_option_variant_streams_full20_2022_2026_v1\d80\event_option_gate_trades.csv,1010,,,,,,,1,"d65win,d80,cons_m3s2c30",3,0,-999999.0,score_desc,ranked_select_window
