ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order,source_stream,source_file,candidate_id
QQQ,20260320,202603,12:50,770,zero_dte,CALL,0.2208407781911288,0.2208407781911288,-0.4538548605141933,-0.6,0.5424529044557735,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,92
QQQ,20260320,202603,14:30,870,zero_dte,PUT,0.2588457473884983,-0.4350354420887322,0.2588457473884983,-0.6,0.3992147384376505,0.3992147384376505,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,91
SPY,20260323,202603,10:20,620,zero_dte,CALL,0.0638605771132935,0.0638605771132935,-0.2199154932809769,-0.6,0.4531250902218764,-0.6,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,69
QQQ,20260323,202603,10:25,625,zero_dte,PUT,0.1763826009224508,-0.5599619494950653,0.1763826009224508,-0.6,0.3420398322719358,0.3420398322719358,thr0.064_maxday1,202603,d50,2,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,99
SPXW,20260323,202603,11:00,660,zero_dte,PUT,0.4006338912964456,0.0168146600536311,0.4006338912964456,0.2942478290617305,0.356383084495345,0.356383084495345,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,51
SPY,20260323,202603,11:00,660,zero_dte,CALL,0.0547950454289266,0.0547950454289266,-0.1228516996166868,0.3749999492005866,0.3230337063601907,0.3749999492005866,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,70
QQQ,20260323,202603,11:05,665,zero_dte,PUT,0.1899765754139573,-0.4329988529954826,0.1899765754139573,-0.6,0.4587379022821751,0.4587379022821751,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,98
QQQ,20260323,202603,11:55,715,zero_dte,PUT,0.3196863612806401,-0.079302784571888,0.3196863612806401,-0.6,0.3653846624099779,0.3653846624099779,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,95
QQQ,20260323,202603,12:30,750,zero_dte,PUT,0.2807400036134643,-0.1379083173342431,0.2807400036134643,0.4992711029806285,-0.6,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,96
QQQ,20260323,202603,13:35,815,zero_dte,PUT,0.2085086376185007,0.0090002686196818,0.2085086376185007,-0.5928338673676639,0.3160377089714434,0.3160377089714434,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,97
SPXW,20260324,202603,10:10,610,zero_dte,CALL,0.2051243772669816,0.2051243772669816,-0.4431320188606477,0.4103226200226815,-0.6,0.4103226200226815,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,52
SPY,20260324,202603,10:10,610,zero_dte,PUT,0.199676585733879,0.172452453289899,0.199676585733879,0.4508547713927446,0.2827868532090065,0.2827868532090065,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,71
SPY,20260324,202603,10:40,640,zero_dte,CALL,0.2006254835262604,0.2006254835262604,0.0721651054871773,1.172413813479591,-0.6,1.172413813479591,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,72
QQQ,20260324,202603,10:55,655,zero_dte,CALL,0.2412931050081544,0.2412931050081544,-0.3424361369102559,-0.6,0.6738095930103845,-0.6,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,100
QQQ,20260324,202603,11:40,700,zero_dte,CALL,0.2069514299802851,0.2069514299802851,-0.0878219373806373,-0.6,0.3453307436312782,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,102
QQQ,20260324,202603,12:10,730,zero_dte,CALL,0.2076810357201282,0.2076810357201282,-0.1027663389146176,-0.6,0.75,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,101
QQQ,20260324,202603,12:50,770,zero_dte,CALL,0.2015521310666256,0.2015521310666256,-0.1263986799914928,-0.6,1.0781249427624653,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,103
QQQ,20260325,202603,10:00,600,zero_dte,CALL,0.1128073091088221,0.1128073091088221,-0.1478761834818918,0.8111111869046739,-0.6,0.8111111869046739,thr0.064_maxday1,202603,d50,2,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,106
SPY,20260325,202603,10:00,600,zero_dte,PUT,0.1899361159955689,-0.1372114729666282,0.1899361159955689,0.3252212202663811,-0.6,-0.6,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,73
QQQ,20260325,202603,10:35,635,zero_dte,PUT,0.3587032398193617,-0.2635867407014804,0.3587032398193617,-0.6,0.4700000762939453,0.4700000762939453,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,104
SPXW,20260325,202603,11:15,675,zero_dte,PUT,0.2057867312838003,0.0901578369959753,0.2057867312838003,0.3732394046949925,0.5466736156019061,0.5466736156019061,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,53
QQQ,20260325,202603,11:45,705,zero_dte,PUT,0.2406184521756808,-0.0643757968207468,0.2406184521756808,0.2977177951169305,-0.6,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,105
SPY,20260325,202603,12:10,730,zero_dte,CALL,0.063812334076685,0.063812334076685,-0.4729541941730248,0.7759740018466603,-0.6,0.7759740018466603,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,74
QQQ,20260326,202603,10:00,600,zero_dte,CALL,0.2542951727002098,0.2542951727002098,-0.5038188479253893,-0.6,0.3661138651032132,-0.6,thr0.064_maxday1,202603,d50,2,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,108
SPXW,20260326,202603,10:00,600,zero_dte,PUT,0.2948809606401891,-0.098279449895838,0.2948809606401891,-0.6,0.4255960001042107,0.4255960001042107,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,54
SPY,20260326,202603,10:00,600,zero_dte,CALL,0.0662310009969989,0.0662310009969989,-0.2556911673856863,-0.6,0.4300000508626302,-0.6,thr0.050_maxday1,202603,d65,3,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,75
QQQ,20260326,202603,10:30,630,zero_dte,CALL,0.1407418593051559,0.1407418593051559,-0.3150751233514246,-0.6,1.3716216651604412,-0.6,thr-0.041_maxday3,202603,d25,0,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,110
QQQ,20260326,202603,11:05,665,zero_dte,CALL,0.3173048534390285,0.3173048534390285,-0.4225424542716193,-0.6,0.3744897720864399,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,107
SPY,20260326,202603,11:25,685,zero_dte,PUT,0.245261723600923,-0.0647959878034395,0.245261723600923,-0.6,0.5483193294147204,0.5483193294147204,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,76
QQQ,20260326,202603,11:55,715,zero_dte,CALL,0.2128923390737487,0.2128923390737487,-0.2944066628752624,-0.6,0.7376542349859339,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,109
QQQ,20260327,202603,10:00,600,zero_dte,CALL,0.3310327247258723,0.3310327247258723,-0.3511796829120663,-0.6,-0.6,-0.6,thr-0.041_maxday3,202603,d25,0,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,112
SPY,20260327,202603,10:05,605,zero_dte,CALL,0.163223293097308,0.163223293097308,-0.3212900466129483,0.25,-0.6,0.25,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,77
QQQ,20260327,202603,10:30,630,zero_dte,CALL,0.3140353174434157,0.3140353174434157,-0.4475668965902906,0.3475609197636429,-0.6,0.3475609197636429,thr-0.041_maxday3,202603,d25,0,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,113
SPY,20260327,202603,10:35,635,zero_dte,CALL,0.1285771915013709,0.1285771915013709,-0.4077250277945815,0.310747546934756,-0.6,0.310747546934756,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,78
QQQ,20260327,202603,11:10,670,zero_dte,CALL,0.3356027919762154,0.3356027919762154,-0.1978291298732954,0.3721374754346953,1.241635718044953,0.3721374754346953,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,111
SPXW,20260327,202603,11:15,675,zero_dte,CALL,0.307820587919868,0.307820587919868,-0.5602821716631753,0.3935467411239581,1.0689655172413794,0.3935467411239581,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,55
QQQ,20260330,202603,10:00,600,zero_dte,CALL,0.403116934974167,0.403116934974167,-0.4811991658306647,-0.6,-0.6,-0.6,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,115
SPY,20260330,202603,10:00,600,zero_dte,PUT,0.173514372095015,-0.1155753125642594,0.173514372095015,0.4970587913552791,-0.6,-0.6,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,79
SPXW,20260330,202603,10:05,605,zero_dte,CALL,0.343180621021103,0.343180621021103,-0.1430691645872187,0.2822209693128661,-0.6,0.2822209693128661,thr0.100_maxday2,202603,d65,3,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,56
QQQ,20260330,202603,10:35,635,zero_dte,CALL,0.4242717060092877,0.4242717060092877,-0.5215492919866582,0.892857003837566,-0.6,0.892857003837566,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,114
SPY,20260330,202603,10:35,635,zero_dte,CALL,0.1453232968962367,0.1453232968962367,-0.1042744032941207,0.8772726031374365,-0.6,0.8772726031374365,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,80
QQQ,20260330,202603,11:15,675,zero_dte,CALL,0.3742275523255112,0.3742275523255112,-0.4816244898852624,0.603846287868437,-0.6,0.603846287868437,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,116
QQQ,20260331,202603,10:00,600,zero_dte,PUT,0.3139190609603244,-0.1388283765270937,0.3139190609603244,-0.6,0.25,0.25,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,120
SPY,20260331,202603,10:00,600,zero_dte,PUT,0.1664132730051338,-0.1124038508848635,0.1664132730051338,-0.6,0.393410812597077,0.393410812597077,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,81
QQQ,20260331,202603,10:30,630,zero_dte,PUT,0.4078092610251258,-0.2023475321931081,0.4078092610251258,-0.6,1.4462963263847857,1.4462963263847857,thr0.000_maxday3,202603,d35,1,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,119
SPXW,20260331,202603,10:30,630,zero_dte,PUT,0.3418272574463787,-0.3176659683424852,0.3418272574463787,-0.6,1.3266423159500778,1.3266423159500778,thr-0.100_maxday2,202603,d35,1,SELECTED,"d35,d65",1,0,score_desc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,57
SPY,20260331,202603,10:30,630,zero_dte,PUT,0.0788382885526272,-0.1961823797049329,0.0788382885526272,-0.6,1.2903226380169572,1.2903226380169572,thr0.050_maxday3,202603,d35,1,SELECTED,"d35,d65",2,30,time_asc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,82
QQQ,20260331,202603,11:15,675,zero_dte,PUT,0.4531203876824085,-0.1239890933320904,0.4531203876824085,-0.6,0.3765060855266346,0.3765060855266346,thr-0.041_maxday3,202603,d25,0,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,118
QQQ,20260331,202603,12:20,740,zero_dte,PUT,0.4595119834759515,-0.3683620286800919,0.4595119834759515,5.0,-0.6,-0.6,thr-0.041_maxday3,202603,d25,0,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,117
QQQ,20260331,202603,13:30,810,zero_dte,PUT,0.2802981417808321,-0.4884417586321038,0.2802981417808321,0.3704081434053665,-0.6,-0.6,thr0.200_maxday3,202603,d65,3,SELECTED,"d25,d35,d50,d65",999,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,121
SPXW,20260401,202604,10:00,600,zero_dte,PUT,-0.1105034870262102,-0.3080721412218096,-0.1105034870262102,0.4449152268407268,-0.6,-0.6,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,58
SPXW,20260401,202604,10:30,630,zero_dte,PUT,0.1800528338211899,-0.2181233732666181,0.1800528338211899,0.5984848462955135,0.398648640453106,0.398648640453106,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,59
SPXW,20260402,202604,10:10,610,zero_dte,CALL,0.2418067663161799,0.2418067663161799,-0.1957717356765707,5.0,-0.6,5.0,thr-999.000_maxday3,202604,d25,0,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,60
SPXW,20260402,202604,10:15,615,zero_dte,CALL,0.0976310407240821,0.0976310407240821,-0.3049281263845718,2.4344896589006697,-0.6,2.4344896589006697,thr0.000_maxday3,202604,d50,2,SELECTED,"d25,d50,d65",2,0,time_asc,SPXW,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPXW_wf2026_v1\trade_union_config_selector_trades.csv,61
SPY,20260402,202604,10:15,615,zero_dte,CALL,0.3194903512858453,0.3194903512858453,-0.2697371238731142,5.0,-0.6,5.0,thr-0.200_maxday3,202604,d25,0,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,83
QQQ,20260402,202604,10:20,620,zero_dte,CALL,0.3987750786131422,0.3987750786131422,-0.3689158020118269,2.238888846503364,-0.6,2.238888846503364,thr0.300_maxday2,202604,d50,2,SELECTED,"d25,d50,d65,d80",2,30,score_desc,QQQ,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_QQQ_wf2026_v1\trade_union_config_selector_trades.csv,122
SPY,20260402,202604,10:45,645,zero_dte,PUT,0.0252599455911563,-0.3770033780985888,0.0252599455911563,-0.6,0.3214286598955789,0.3214286598955789,thr-0.100_maxday3,202604,d35,1,SELECTED,"d25,d35,d80",999,0,score_desc,SPY,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_union_selector_SPY_wf2026_v1\trade_union_config_selector_trades.csv,85
