scan_rank,name,dir,eligible_pre2026_selection,test_pass,fold_2026_ok,test_pass_with_lineage,observed_ticker_gates_passed,all_ticker_wilson_lower_passed,strict_pre2026_lineage_candidate,strict_pre2026_lineage_robust_passed,test_wr_min,test_pf_min,test_min_month_min,test_pnl_sum,wilson_min,wilson_min_ticker,select_score,fold_2026_checked,fold_2026_issues,spxw_trades,spxw_wins,spxw_win_rate,spxw_profit_factor,spxw_min_month_trades,spxw_wilson_lower,spxw_wilson_upper,spxw_wilson_lower_passed,spy_trades,spy_wins,spy_win_rate,spy_profit_factor,spy_min_month_trades,spy_wilson_lower,spy_wilson_upper,spy_wilson_lower_passed,qqq_trades,qqq_wins,qqq_win_rate,qqq_profit_factor,qqq_min_month_trades,qqq_wilson_lower,qqq_wilson_upper,qqq_wilson_lower_passed
126,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,14.5,0.46847525612254926,QQQ,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,93,53,0.5698924731182796,2.2083333333333335,21,0.46847525612254926,0.66576477039409,True
127,event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,14.5,0.46847525612254926,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,93,53,0.5698924731182796,2.2083333333333335,21,0.46847525612254926,0.66576477039409,True
128,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_maxday2plus_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_maxday2plus_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.886597900304134,0.3526826594128038,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,167,71,0.4251497005988024,1.2406773537907028,0,0.3526826594128038,0.5009828374017684,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
129,event_option_gate_dense15_zero_dte_return_valthr_d35_monthly_backfill18_max3_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d35_monthly_backfill18_max3_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,14.900000000000002,0.4230351408955185,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,145,73,0.503448275862069,1.6898148148148149,31,0.4230351408955185,0.5836834172798934,False
130,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_d35max3_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_d35max3_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,15.399999999999999,0.47258436300370676,QQQ,-1000000000.0,0,fold file missing,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,98,56,0.5714285714285714,2.222222222222222,21,0.47258436300370676,0.664884209836053,True
131,event_option_gate_qqq_full20_delta65_win_qqqonly_2025validate_v1,research_papers\JEPA\results\event_option_gate_qqq_full20_delta65_win_qqqonly_2025validate_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
132,event_option_gate_qqq_full20_family_d65_win_2025_2026_v1,research_papers\JEPA\results\event_option_gate_qqq_full20_family_d65_win_2025_2026_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.489272294274978,0.3630449619604422,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,150,66,0.44,1.2603129706972924,13,0.3630449619604422,0.519951467363727,False
133,event_option_gate_dense15_zero_dte_return_valthr_d35_physctx_2023_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d35_physctx_2023_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,13.9,0.41572571832759087,QQQ,-1000000000.0,4,row37:val_months:after_202512|row38:val_months:after_202512|row39:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,143,71,0.4965034965034965,1.6435185185185186,29,0.41572571832759087,0.5774642158501873,False
134,event_option_gate_dense15_zero_dte_return_valthr_d35_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d35_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,13.9,0.41572571832759087,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,143,71,0.4965034965034965,1.6435185185185186,29,0.41572571832759087,0.5774642158501873,False
135,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,3.3999999999999995,0.32559186361349046,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,98,41,0.41836734693877553,1.198830409356725,17,0.32559186361349046,0.5173011959982126,False
136,event_option_gate_dense15_zero_dte_return_forcedvol_d80_physctx_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d80_physctx_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,-7.1552402800010935,0.2789284375939025,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,180,62,0.34444444444444444,0.7927179752438096,17,0.2789284375939025,0.4164612728705992,False,0,0,nan,nan,0,nan,nan,False
137,event_option_gate_direct_return_forcedvol_d80_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.867264379849924,0.3514524976882728,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,124,54,0.43548387096774194,1.1795800683980706,19,0.3514524976882728,0.5233924849363307,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
138,event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,8.399999999999999,0.3954393376854136,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,84,42,0.5,1.6666666666666665,3,0.3954393376854136,0.6045606623145864,False,0,0,nan,nan,0,nan,nan,False
139,event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spy_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.0290353518673,0.39487471275639896,SPY,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,157,74,0.4713375796178344,1.468688521237376,20,0.39487471275639896,0.5491695649690773,False,0,0,nan,nan,0,nan,nan,False
140,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_ordergrid_w8_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s6_ordergrid_w8_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.190558926482265,0.44507689861580335,QQQ,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,257,130,0.5058365758754864,1.2049741104456022,49,0.44507689861580335,0.5664243405413594,False
141,event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedvol_d50_physctx_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.186597900304133,0.3405004860231166,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,186,76,0.40860215053763443,1.15806339996523,19,0.3405004860231166,0.48040270229407217,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
142,event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_physctx_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.2,0.40685182889998844,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,84,43,0.5119047619047619,1.7479674796747966,3,0.40685182889998844,0.6159164632806147,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
143,event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s3_ordergrid_w8_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_spy_small_s3_ordergrid_w8_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.171645585637534,0.4193448368803218,SPY,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,201,98,0.48756218905472637,1.1095947374655597,19,0.4193448368803218,0.5562460418959483,False,0,0,nan,nan,0,nan,nan,False
144,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_all6_s12_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_all6_s12_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.976122073441584,0.4482696034883493,QQQ,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,249,127,0.5100401606425703,1.246631400844646,49,0.4482696034883493,0.5715056344149638,False
145,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s12_ordergrid_v2,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s12_ordergrid_v2,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.976122073441584,0.4482696034883493,QQQ,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,249,127,0.5100401606425703,1.246631400844646,49,0.4482696034883493,0.5715056344149638,False
146,event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s12_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2024_2026_qqq_small_s12_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.976122073441584,0.4482696034883493,QQQ,-1000000000.0,4,row25:select_months:after_202512|row26:select_months:after_202512|row27:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,249,127,0.5100401606425703,1.246631400844646,49,0.4482696034883493,0.5715056344149638,False
147,event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s12_v1,research_papers\JEPA\results\event_trade_union_config_selector_full20_202205hist_2025_2026_qqq_small_s12_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,5.976122073441584,0.4482696034883493,QQQ,-1000000000.0,4,row13:select_months:after_202512|row14:select_months:after_202512|row15:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,249,127,0.5100401606425703,1.246631400844646,49,0.4482696034883493,0.5715056344149638,False
148,event_option_gate_full19_d80_win_core_state_val12_2025test_v1,research_papers\JEPA\results\event_option_gate_full19_d80_win_core_state_val12_2025test_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
149,event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026,research_papers\JEPA\results\event_option_gate_qqq_alltrain_zero_dte_delta80_wincls_physics_ptdj_v1_2025h2_2026,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.341128145050243,0.3884015168252967,QQQ,-1000000000.0,4,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,183,84,0.45901639344262296,1.3337351882416397,16,0.3884015168252967,0.5313165152716642,False
150,event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_call02_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,3.077387554518576,0.37130114051099083,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,125,57,0.456,1.1742814739810397,19,0.37130114051099083,0.543322614135342,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
151,event_option_gate_qqq_full20_family_d35_win_2025_2026_v1,research_papers\JEPA\results\event_option_gate_qqq_full20_family_d35_win_2025_2026_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.8845798424913012,0.3054393077426831,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,130,50,0.38461538461538464,1.0373285313388476,24,0.3054393077426831,0.47041489868680114,False
152,event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_max3_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_max3_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.899999999999999,0.4005157766877741,SPXW,-1000000000.0,0,fold file missing,103,51,0.49514563106796117,1.6346153846153844,18,0.4005157766877741,0.5901245607707564,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
153,event_option_gate_direct_return_forcedvol_d80_physctx_xjepa_oof_call02_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_xjepa_oof_call02_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.455555958955947,0.3675691449601058,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,168,74,0.44047619047619047,1.0998512686125743,19,0.3675691449601058,0.5160445060339262,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
154,event_option_gate_direct_return_valthr_d80_physctx_xjepa_oof_call02_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_direct_return_valthr_d80_physctx_xjepa_oof_call02_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.2010549614164354,0.31070190101141837,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,94,38,0.40425531914893614,1.1463351820731655,0,0.31070190101141837,0.5053270072146221,False
155,event_option_gate_direct_return_forcedvol_d80_physctx_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,6.80926572388544,0.38960900146425365,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,159,74,0.46540880503144655,1.3036368009555064,20,0.38960900146425365,0.542840633415816,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
156,event_trade_union_backfill_selector_6src_s6_thin_2025_2026_spy_v1,research_papers\JEPA\results\event_trade_union_backfill_selector_6src_s6_thin_2025_2026_spy_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,2.030799323738372,0.34314655832671476,SPY,-1000000000.0,4,row13:select_months:after_202512|row14:select_months:after_202512|row15:select_months:after_202512,0,0,nan,nan,0,nan,nan,False,73,33,0.4520547945205479,1.2559286177631945,17,0.34314655832671476,0.5657567849019168,False,0,0,nan,nan,0,nan,nan,False
157,event_option_gate_direct_return_forcedvol_d80_smoke_spy_2025q1_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_smoke_spy_2025q1_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,0.0,nan,,-1000000000.0,0,no matching folds,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
158,event_static_union_longsrc_spxw_2024h2select_2025_2026janmay_v1,research_papers\JEPA\results\event_static_union_longsrc_spxw_2024h2select_2025_2026janmay_v1,False,False,True,False,False,False,False,False,-1.0,-1.0,0,5.335253546790646,0.4059077238820504,SPXW,-1000000000.0,9,,82,42,0.5121951219512195,1.7371907395113129,19,0.4059077238820504,0.6173910413938009,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
159,event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,research_papers\JEPA\results\event_option_gate_spxw_front_weekly_delta35_return_vol25_physics_2025h2_2026,False,False,False,False,False,False,False,False,-1.0,-1.0,0,11.675372248991003,0.4659121545624083,SPXW,-1000000000.0,4,row7:val_months:after_202512|row8:val_months:after_202512|row9:val_months:after_202512,190,102,0.5368421052631579,1.6812987375759074,31,0.4659121545624083,0.6063118169510859,True,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
160,event_option_gate_direct_win_forcedvol_d80_2025_2026_qqq_v1,research_papers\JEPA\results\event_option_gate_direct_win_forcedvol_d80_2025_2026_qqq_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,-2.746744544035792,0.3313620672042584,QQQ,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False,115,48,0.41739130434782606,0.8096512213994944,0,0.3313620672042584,0.5087610666873672,False
161,event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthrloose_d50_monthly_backfill18_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,9.899999999999999,0.4005157766877741,SPXW,-1000000000.0,0,fold file missing,103,51,0.49514563106796117,1.6346153846153844,18,0.4005157766877741,0.5901245607707564,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
162,event_option_gate_direct_return_forcedvol_d80_physctx_core3_call02_2025_2026_spxw_v1,research_papers\JEPA\results\event_option_gate_direct_return_forcedvol_d80_physctx_core3_call02_2025_2026_spxw_v1,False,False,False,False,False,False,False,False,-1.0,-1.0,0,-3.4201541628065923,0.2616770520253859,SPXW,-1000000000.0,4,row13:val_months:after_202512|row14:val_months:after_202512|row15:val_months:after_202512,104,36,0.34615384615384615,0.8070309170101962,19,0.2616770520253859,0.44159105701229157,False,0,0,nan,nan,0,nan,nan,False,0,0,nan,nan,0,nan,nan,False
