ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,monthly_backfill_role,backfill_min_month_trades,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,runtime_replay_role,event_delta_bucket,event_delta_target
SPXW,20240620,202406,10:00,600,zero_dte,PUT,-0.0149471916835572,-0.2994351749827101,-0.0149471916835572,-0.3,0.5,0.5,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1101,1,fallback,18,13,11,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240620,202406,10:00,600,zero_dte,PUT,0.0477125557638612,-0.2994373749945574,0.0477125557638612,-0.3,0.5,0.5,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1101,1,fallback,18,13,11,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240620,202406,10:30,630,zero_dte,CALL,-0.2228743112691891,-0.2228743112691891,-0.2720000115036964,0.5,-0.3,0.5,thr-999.000_maxday3,202406,630,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1102,1,fallback,18,13,12,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240620,202406,10:30,630,zero_dte,PUT,-0.2720000115036964,-0.2999319198801234,-0.2720000115036964,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,630,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1102,1,fallback,18,13,12,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240620,202406,10:30,630,zero_dte,PUT,-0.2720000115036964,-0.2999349409749358,-0.2720000115036964,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,630,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1102,1,fallback,18,13,12,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240621,202406,10:00,600,zero_dte,CALL,-0.2749356966005507,-0.2749356966005507,-0.3000000119209289,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1104,1,fallback,18,14,13,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240621,202406,10:00,600,zero_dte,CALL,-0.2768409401914669,-0.2768409401914669,-0.2777469078457589,-0.0656934037270289,-0.3,-0.0656934037270289,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1104,1,fallback,18,14,13,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240621,202406,10:00,600,zero_dte,CALL,-0.2498209397888375,-0.2498209397888375,-0.2777469078457589,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1104,1,fallback,18,14,13,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240624,202406,10:00,600,zero_dte,CALL,-0.2851299234961127,-0.2851299234961127,-0.3000000119209289,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1107,1,fallback,18,15,14,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240624,202406,10:00,600,zero_dte,CALL,-0.2741667380731978,-0.2741667380731978,-0.3000000119209289,0.5,-0.3,0.5,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1107,1,fallback,18,15,14,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240624,202406,10:00,600,zero_dte,CALL,-0.2835742588570455,-0.2835742588570455,-0.3000000119209289,0.5,-0.3,0.5,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1107,1,fallback,18,15,14,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240625,202406,10:00,600,zero_dte,CALL,-0.2294367888969807,-0.2294367888969807,-0.2861133588164167,0.5,-0.3,0.5,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1110,1,fallback,18,16,15,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240625,202406,10:00,600,zero_dte,CALL,-0.2299760307955139,-0.2299760307955139,-0.2610289203179642,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1110,1,fallback,18,16,15,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240625,202406,10:00,600,zero_dte,CALL,-0.2565222713019972,-0.2565222713019972,-0.2610289203179642,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1110,1,fallback,18,16,15,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240626,202406,10:00,600,zero_dte,PUT,-0.2720000115036964,-0.2892703848417589,-0.2720000115036964,0.5,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1113,1,fallback,18,17,16,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240626,202406,10:00,600,zero_dte,PUT,-0.2440000110864639,-0.2999351633497626,-0.2440000110864639,0.5,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1113,1,fallback,18,17,16,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240626,202406,10:00,600,zero_dte,PUT,-0.2440000110864639,-0.2999371512732942,-0.2440000110864639,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1113,1,fallback,18,17,16,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240627,202406,10:00,600,zero_dte,PUT,0.056585258947512,-0.2981898756723662,0.056585258947512,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1116,1,fallback,18,18,17,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240627,202406,10:00,600,zero_dte,PUT,-0.1301997000607708,-0.3000918572105838,-0.1301997000607708,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1116,1,fallback,18,18,17,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240627,202406,10:00,600,zero_dte,PUT,0.001991562759214,-0.3000940572224311,0.001991562759214,-0.3,-0.3,-0.3,thr-999.000_maxday3,202406,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,1116,1,fallback,18,18,17,18,False,fallback_volume_pace,fallback,50,0.5
QQQ,20240701,202407,10:00,600,zero_dte,PUT,0.5653547046914064,0.19069691741154,0.5653547046914064,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,488,0,primary,18,1,0,18,False,primary,primary,25,0.25
SPXW,20240701,202407,10:00,600,zero_dte,PUT,0.6009944171901451,0.1451245137402249,0.6009944171901451,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,407,0,primary,18,1,0,18,False,primary,primary,25,0.25
SPY,20240701,202407,10:00,600,zero_dte,PUT,0.6228985074879636,0.1611617543867648,0.6228985074879636,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,375,0,primary,18,1,0,18,False,primary,primary,25,0.25
QQQ,20240702,202407,10:00,600,zero_dte,PUT,0.473555063721971,0.2267775924305274,0.473555063721971,-0.3,-0.3,-0.3,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,489,0,primary,18,2,1,18,False,primary,primary,25,0.25
SPXW,20240702,202407,10:00,600,zero_dte,PUT,0.3892874294515853,0.1709659520472892,0.3892874294515853,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,408,0,primary,18,2,1,18,False,primary,primary,25,0.25
SPY,20240702,202407,10:00,600,zero_dte,PUT,0.3886106267248522,0.1766024023635707,0.3886106267248522,-0.3,-0.3,-0.3,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,376,0,primary,18,2,1,18,False,primary,primary,25,0.25
QQQ,20240703,202407,10:00,600,zero_dte,PUT,0.3419509520263164,0.3135867630670731,0.3419509520263164,0.5,-0.3,-0.3,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,490,0,primary,18,3,2,18,False,primary,primary,25,0.25
SPXW,20240703,202407,10:00,600,zero_dte,CALL,-0.2727178952555154,-0.2727178952555154,-0.2759753311082631,0.5,-0.3,0.5,thr-999.000_maxday3,202407,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1128,1,fallback,18,3,2,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240703,202407,10:00,600,zero_dte,PUT,0.3700526708611928,0.2034304975264676,0.3700526708611928,0.5,-0.3,-0.3,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,377,0,primary,18,3,2,18,False,primary,primary,25,0.25
QQQ,20240705,202407,10:00,600,zero_dte,PUT,0.3646274415290939,0.1810878994634443,0.3646274415290939,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,491,0,primary,18,4,3,18,False,primary,primary,25,0.25
SPXW,20240705,202407,10:00,600,zero_dte,PUT,0.3923418169125647,0.177687209142355,0.3923418169125647,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,409,0,primary,18,4,3,18,False,primary,primary,25,0.25
SPY,20240705,202407,10:00,600,zero_dte,PUT,0.3749293749459198,0.1818905598520432,0.3749293749459198,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,378,0,primary,18,4,3,18,False,primary,primary,25,0.25
QQQ,20240708,202407,10:00,600,zero_dte,PUT,-0.2374548133928821,-0.3008726143972381,-0.2374548133928821,-0.3,-0.3,-0.3,thr-999.000_maxday3,202407,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,1134,1,fallback,18,5,4,18,False,fallback_volume_pace,fallback,50,0.5
SPXW,20240708,202407,10:00,600,zero_dte,PUT,0.459135393387223,0.1590168672263966,0.459135393387223,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,410,0,primary,18,5,4,18,False,primary,primary,25,0.25
SPY,20240708,202407,10:00,600,zero_dte,PUT,0.5751332317159566,0.1354593562657798,0.5751332317159566,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,379,0,primary,18,5,4,18,False,primary,primary,25,0.25
QQQ,20240709,202407,10:00,600,zero_dte,PUT,0.4214354477253851,0.1496893623103419,0.4214354477253851,-0.3,-0.3,-0.3,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,493,0,primary,18,6,5,18,False,primary,primary,25,0.25
SPXW,20240709,202407,10:00,600,zero_dte,PUT,-0.2648459088089057,-0.2727498362734913,-0.2648459088089057,-0.3,0.5,0.5,thr-999.000_maxday3,202407,600,forcedmax3_d50,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_forcedmax3_d50_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,1137,1,fallback,18,6,5,18,False,fallback_volume_pace,fallback,50,0.5
SPY,20240709,202407,10:00,600,zero_dte,PUT,0.4166145110622624,0.1639292436342768,0.4166145110622624,-0.3,-0.3,-0.3,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,380,0,primary,18,6,5,18,False,primary,primary,25,0.25
SPXW,20240709,202407,11:00,660,zero_dte,PUT,0.3689237037112535,0.2109523030782948,0.3689237037112535,-0.3,0.5,0.5,thr0.359_maxday1,202407,660,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,411,0,primary,18,6,6,18,False,primary,primary,25,0.25
QQQ,20240710,202407,10:00,600,zero_dte,PUT,0.4234102109270765,0.2259102224004761,0.4234102109270765,0.5,-0.3,-0.3,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,494,0,primary,18,7,6,18,False,primary,primary,25,0.25
SPY,20240710,202407,10:00,600,zero_dte,PUT,0.3668961983842917,0.1705769814667821,0.3668961983842917,0.5,-0.3,-0.3,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,381,0,primary,18,7,6,18,False,primary,primary,25,0.25
QQQ,20240711,202407,10:00,600,zero_dte,PUT,0.449350452679034,0.2174021868437556,0.449350452679034,-0.3,0.5,0.5,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,495,0,primary,18,8,7,18,False,primary,primary,25,0.25
SPXW,20240711,202407,10:00,600,zero_dte,PUT,0.5260460830565871,0.1582532253999853,0.5260460830565871,-0.3,0.5,0.5,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,412,0,primary,18,8,7,18,False,primary,primary,25,0.25
SPY,20240711,202407,10:00,600,zero_dte,PUT,0.5209446164070023,0.1486404949887402,0.5209446164070023,-0.3,0.5,0.5,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,382,0,primary,18,8,7,18,False,primary,primary,25,0.25
QQQ,20240712,202407,10:00,600,zero_dte,PUT,0.5177658784196266,0.2110433561044148,0.5177658784196266,-0.3,-0.3,-0.3,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,496,0,primary,18,8,8,18,False,primary,primary,25,0.25
SPXW,20240712,202407,10:00,600,zero_dte,PUT,0.4912991615746961,0.2067159807466418,0.4912991615746961,-0.3,-0.3,-0.3,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,413,0,primary,18,8,8,18,False,primary,primary,25,0.25
SPY,20240712,202407,10:00,600,zero_dte,PUT,0.4628694152431891,0.1942362451185212,0.4628694152431891,-0.3,-0.3,-0.3,thr0.323_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_physctx_2023_2026_spy_v1\event_option_gate_trades.csv,383,0,primary,18,8,8,18,False,primary,primary,25,0.25
QQQ,20240715,202407,10:00,600,zero_dte,PUT,0.3809058003159835,0.2640503688954017,0.3809058003159835,0.5,-0.3,-0.3,thr0.328_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,497,0,primary,18,9,9,18,False,primary,primary,25,0.25
SPXW,20240715,202407,10:00,600,zero_dte,PUT,0.4030524349581058,0.2098529236697948,0.4030524349581058,0.5,-0.3,-0.3,thr0.359_maxday1,202407,600,win_valthr_wr45_d25,C:\Users\Álvaro Schwiedop\Desktop\KriptaStudios\Gex-Dashboard-Live\research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_wr45_d25_physctx_2023_2026_spxw_v1\event_option_gate_trades.csv,414,0,primary,18,9,9,18,False,primary,primary,25,0.25
